,CUSTOMER_ID,Loan_to_Principal_Ratio,Interest_to_Principal_Percentage,Remaining_Loan_Term
32,107355328.5714,1.664403554154534,-6.621603426903129e-05,123.7
33,47519730.0,15.481509902468117,-0.0005535103627203726,62.03333333333333
34,10400944.2857,1.6075531163336836,-5.387477318177398e-05,123.8
35,72794558.5714,9.002078715996435,-2.438376535405065e-05,62.86666666666667
36,113121715.7143,8.699084165545624,0.0013236119984797372,62.9
37,64310587.1429,9.188950412270085,0.0003205446939664406,63.93333333333333
38,110141771.4286,1.6187104374273011,-8.987743582596606e-06,123.83333333333333
39,22300901.4286,1.5986254241569429,1.321455533054349e-05,123.7
40,29232874.2857,4.6108887067679225,0.0008506280457154541,63.9
41,56319572.8571,6.005665773124856,4.5580340980149634e-05,62.86666666666667
42,107622444.2857,9.532877470909584,0.0004467927468313005,60.86666666666667
43,20721658.5714,4.532106219825361,-0.0001626354665342019,63.86666666666667
44,66534757.1429,1.307577444558668,3.2689435787072345e-06,172.5
45,99372872.8571,1.4769916770562463,-2.9212659467234006e-05,123.76666666666667
46,62151757.1429,6.0446764688577135,0.0004259033133227131,62.0
47,19099544.2857,3.367611306323182,3.6351588786174646e-05,62.93333333333333
48,28665228.5714,1.4672073184906924,-4.146978576816561e-05,123.8
49,73537972.8571,1.0783088153033393,-4.004015940772406e-05,245.53333333333333
50,102869785.7143,1.3413271167329874,-2.5758350082199615e-05,126.86666666666666
51,38264045.7143,1.4142992448612994,1.8497263048451893e-05,123.8
52,120894058.5714,3.2350329367357626,0.001116331111756492,60.9
53,58657071.4286,3.5806542579377636,0.00048537698394858313,64.53333333333333
54,32685445.7143,1.1072477067377944,-1.4552400676638546e-05,243.5
55,107355328.5714,3.506301792575438,0.0002162004151304842,62.9
56,78982588.5714,2.427217435474649,0.00042918627800349665,62.93333333333333
57,4372888.5714,2.3371562579007334,2.444026841724755e-05,62.93333333333333
58,110630115.7143,1.3709273322359878,0.00015954614187129829,123.8
59,66984301.4286,1.4552455533347242,-0.0001311560768791018,121.76666666666667
60,84167174.2857,2.810127253923886,0.0002795016398134585,60.86666666666667
61,115354172.8571,1.1406000484732395,-3.9921017066154946e-05,186.66666666666666
62,70551658.5714,3.551008562637724,0.00017444904871479993,60.9
63,134343031.4286,1.9812897399392209,-0.00031212151732040326,62.96666666666667
64,82191602.8571,1.668368766163203,7.840056025040356e-05,89.23333333333333
65,36590771.4286,2.7330446048413757,0.00016398259051497366,61.43333333333333
66,64759828.5714,2.6364387777006333,-0.0008934455657708777,60.9
67,33284058.5714,3.147222113933824,3.4775935344859215e-05,60.86666666666667
68,52175842.8571,-3954544.4545454546,81.81818181818181,36.53333333333333
69,46562830.0,2.4919144351372524,0.00010530773525221515,60.9
70,142357460.0,2.621872816543657,-0.0008323433841879727,62.86666666666667
71,27940257.1429,2.0370522362128325,0.0004979776587597545,62.86666666666667
72,135144745.7143,2.1142482086909093,-9.98228792741599e-06,61.9
73,119635528.5714,2.343217256371556,-1.696812671525541e-05,101.43333333333334
74,73911745.7143,2.633578470877906,-0.0002700254453978047,60.86666666666667
75,54148588.5714,1.8470814976067602,0.00045606849008549867,60.86666666666667
76,106421101.4286,1.3146560315556712,7.623174836770823e-05,121.7
77,115354172.8571,1.1525541309032505,-0.00014689109394360914,182.6
78,74157201.4286,1.301829522090152,-1.9259675410912396e-05,121.73333333333333
79,142190430.0,1.2901047881241707,5.777696895156976e-05,121.73333333333333
80,117667230.0,1.6027506009101806,0.00010931097048304536,60.86666666666667
81,26363745.7143,2.7032670897453968,-0.0002425560770315917,48.666666666666664
82,98441514.2857,31.88301851013193,0.0007454745038401255,35.53333333333333
83,54345872.8571,11.970204898009182,0.0017162351594862697,36.46666666666667
84,37826317.1429,1.596294463193742,-0.00015266430896996704,60.86666666666667
85,86086745.7143,1.565216052534947,0.00011312678291786994,60.833333333333336
86,134237742.8571,9.116248631146409,0.001268435759864692,36.5
87,11697315.7143,1.5078377938036123,2.947298008551998e-05,60.766666666666666
88,134237742.8571,7.52058336297994,-0.000749121544823761,36.46666666666667
89,134237742.8571,7.520465557409068,0.0010428758579673586,36.46666666666667
90,78335942.8571,1.6813502239528093,-6.014934268002226e-05,60.86666666666667
91,41615460.0,1.6781675485162932,0.0006680577767363202,60.86666666666667
92,22016888.5714,1.4662979345368656,-0.00024783313498512213,60.833333333333336
93,103704130.0,1.8236404812721863,0.00017422013597435932,60.86666666666667
94,51268985.7143,1.4516790533057855,0.0002279063705816726,60.86666666666667
95,44814272.8571,1.6748749295605754,-9.07376000177008e-05,60.86666666666667
96,43488317.1429,1.3576830138429836,-0.00022025024400088977,60.86666666666667
97,105365460.0,1.4974766124503245,-0.00014398828810783593,60.86666666666667
98,15496271.4286,1.3767963211127408,-0.00011260612846092122,60.86666666666667
99,50256888.5714,1.4007614361010694,-6.69929782984621e-05,60.86666666666667
100,26322745.7143,1.3864457594134518,3.4622670024142385e-05,60.86666666666667
101,116548460.0,1.3185271175983442,5.4613538477734475e-05,60.86666666666667
102,96857771.4286,1.687861854049072,0.00013112861965844627,60.833333333333336
103,5066458.5714,1.1035011308188851,5.231146540999286e-05,182.63333333333333
104,38133031.4286,1.3427513238967856,-0.00023620203890225682,60.86666666666667
105,127485760.0,1.0373605490071272,9.613866703675625e-05,60.86666666666667
106,63191474.2857,1.3104372474901835,-6.385631409797034e-05,60.86666666666667
107,86922972.8571,1.3047181581179754,-0.00031650926605700637,60.86666666666667
108,10541474.2857,1.2699971359968152,0.00011226982300550133,60.833333333333336
109,108409914.2857,3.170632911151597,-1.585316733006227e-05,36.53333333333333
110,134343031.4286,1.0950690882026735,-2.0536283614171744e-05,182.53333333333333
111,29232874.2857,3.0611186927509264,-0.0001209561190429034,36.53333333333333
112,63447331.4286,2.5283925437694874,0.00031722652804013965,36.53333333333333
113,134237742.8571,2.8732481505150487,2.6386973349362144e-05,36.53333333333333
114,78333045.7143,1.5182392296127674,-1.0073626843417949e-05,60.86666666666667
115,75349215.7143,1.2714393286964576,7.183270253370778e-05,60.86666666666667
116,7784474.2857,1.2329101361332286,-0.0001470085541705022,60.86666666666667
117,46843914.2857,1.5996967627410756,4.704990404846451e-06,60.86666666666667
118,120958144.2857,2.9253453101453526,-4.211150689064972e-05,36.53333333333333
119,129801058.5714,1.208593177535971,0.000164643481728373,60.766666666666666
120,24821760.0,3.0147473764016786,0.00010282219682399715,35.56666666666667
121,16705860.0,1.2064498431087096,0.00023600305416272453,60.833333333333336
122,11255972.8571,1.0863332533890053,1.9377833321825055e-05,182.63333333333333
123,100003445.7143,1.183465395667742,4.674402028329423e-05,60.766666666666666
124,115354172.8571,1.085839185054565,-3.4682218751591864e-05,182.63333333333333
125,130497474.2857,1.497010069188936,-0.00014570151601713194,59.96666666666667
126,16870474.2857,1.164913998282971,-1.1617812290912829e-05,121.73333333333333
127,96857771.4286,2.0952085577282253,0.001055762547901144,36.53333333333333
128,84669387.1429,1.3281894174022102,7.40375513749093e-05,60.86666666666667
129,46270331.4286,1.121887115342938,-2.694925428468939e-05,60.86666666666667
130,126960530.0,1.1037423956543326,0.00027474899949361185,60.86666666666667
131,84883228.5714,2.0396059599129828,-0.0005109077773079039,35.63333333333333
132,72498902.8571,1.0905603609480812,-0.00011952604564070281,60.86666666666667
133,131371530.0,1.0479749478529528,-7.188151912964898e-06,243.4
134,40607300.0,3.6551731593328656,-0.0030221133889776473,24.366666666666667
135,47519730.0,1.861421056989524,0.00044417257773501505,36.53333333333333
136,22450160.0,1.0759198653509605,0.0003062452802944057,60.86666666666667
137,55000874.2857,1.0646137338516508,-1.5179615584331122e-05,182.63333333333333
138,7707045.7143,1.0372374525006582,2.8692598645190007e-06,243.5
139,91894187.1429,1.0335643857573003,-5.13359834622156e-06,243.5
140,133414345.7143,1.033782907081085,0.0001983401768288445,60.86666666666667
141,15608930.0,1.2089340066524379,9.444790359891375e-05,60.86666666666667
142,9936414.2857,1.2532418231153213,1.7149624045282078e-05,60.86666666666667
143,23324058.5714,1.2548720016840358,0.00019842633018580548,60.86666666666667
144,72737202.8571,1.0044194028126672,-9.018898793881304e-05,60.86666666666667
145,33001488.5714,1.0040372134717337,-3.6403307458902485e-05,60.86666666666667
146,92860501.4286,1.0490894264707817,3.440236766656973e-05,182.63333333333333
147,117667230.0,1.0257333545220877,1.109780651262395e-05,243.5
148,115435888.5714,1.0931838847923816,1.6932043248876434e-05,121.76666666666667
149,50504745.7143,1.2094962319715947,4.895953209727684e-06,60.86666666666667
150,23607772.8571,1.0274268055173068,5.895722718224179e-05,243.5
151,7695844.2857,0.9653185034711466,0.00011860204491583199,60.86666666666667
152,3687358.5714,1.0236500858911763,5.2989551936863045e-05,243.5
153,86132458.5714,1.3732911991797316,3.295898306742315e-05,35.6
154,30464215.7143,1.0966876628172806,0.00011533034056341858,36.53333333333333
155,47237301.4286,-12265659.000000002,86.66666666666667,60.86666666666667
156,46496928.5714,1.1389201545497831,0.00029869785306525494,60.86666666666667
157,37154630.0,0.8707726900360255,0.0001118650698442881,60.86666666666667
158,104923445.7143,0.9484720390363518,8.506469782938283e-05,60.86666666666667
159,47917230.0,1.2479144831318918,-0.00015284275155613028,36.53333333333333
160,15153258.5714,1.1213056631612326,-0.0001284830989438222,60.86666666666667
161,76178544.2857,1.0498125207474485,-7.566308479304659e-05,121.76666666666667
162,36007472.8571,1.0491501257169622,8.420238143420569e-05,121.76666666666667
163,142190430.0,1.0983018679001066,-1.5105010198735054e-05,60.9
164,107418345.7143,1.1674019030659022,-3.570324992026901e-05,36.53333333333333
165,76052460.0,0.9133719738597614,2.85627049319532e-05,60.9
166,27453787.1429,1.098303825211716,-0.00022913071069434509,60.9
167,44252745.7143,0.9185692565366478,0.00017679279708646982,60.9
168,69149888.5714,0.8958207722119269,0.0002479303131643204,60.9
169,108409914.2857,1.1676039102218971,7.005624302006299e-06,36.53333333333333
170,72047258.5714,0.9117318811808607,-3.230801087710571e-06,60.766666666666666
171,98029744.2857,1.1475803299748304,7.803541795810024e-05,47.7
172,549217.1429,0.90622502019565,6.371891105655382e-05,60.9
173,65424788.5714,1.0100313761316977,7.051012287644663e-06,243.5
174,10429072.8571,0.8839491435209943,7.276200428092343e-07,60.9
175,887617.1429,0.8883826406533394,9.329830535688832e-05,60.9
176,71366958.5714,0.8839563831195598,3.9133473481811714e-05,60.9
177,60873874.2857,0.8883825111167905,-2.2755710642297454e-05,60.9
178,1442042.8571,0.8917375183380604,-4.19788538758254e-05,60.9
179,33692502.8571,1.0220414822127513,0.00011765622678127899,60.9
180,8252372.8571,0.8734927943980388,2.7062453241155012e-05,60.9
181,52175842.8571,0.8870054019942445,2.3964484633772746e-06,48.7
182,62151757.1429,1.0532004531760844,-1.87373262354676e-05,60.9
183,17403400.0,0.8956485101774198,-1.5611407882426206e-05,48.7
184,141527758.5714,1.0084358018523882,-8.30808989452963e-06,182.63333333333333
185,137057931.4286,1.0385859506234139,-4.933119296797656e-06,60.86666666666667
186,23660902.8571,0.8724536475916088,6.199009985962227e-05,48.7
187,78335942.8571,0.8665759536742442,3.773511320095567e-05,60.9
188,45722645.7143,0.8637241656643427,5.14938924610361e-06,60.8
189,37857445.7143,1.0396926684240269,-1.1807535657419498e-05,60.9
190,121378360.0,0.8564318491808759,-0.0,60.9
191,11255972.8571,0.8525921189500926,0.00015812525057388538,60.9
192,37265230.0,1.0254856642913472,5.996993766994544e-06,60.9
193,20537285.7143,1.0240761074908047,0.000329586711548081,36.53333333333333
194,135692872.8571,1.08744463217933,0.00021567611971474564,12.2
195,70172087.1429,0.9908936877887421,-0.00011203586203211817,60.9
196,104181014.2857,-45603574.0,2275.0,48.7
197,40198144.2857,1.816588877659507,9.162614918512243e-05,175.56666666666666
198,128658801.4286,-34406949.0,4400.0,36.53333333333333
199,13527485.7143,3.726201062162271,-0.00040615637676317515,123.83333333333333
200,58554642.8571,3.813411416667086,0.00022126625028936285,123.8
201,5382257.1429,72.8909406403611,0.004581713506703984,99.43333333333334
202,54093672.8571,839451.6849315069,-21.917808219178085,60.86666666666667
203,84575158.5714,1.1021645742311805,6.704937813138555e-05,62.9
204,36982228.5714,1.4441502632830796,-1.9062786754135976e-05,184.63333333333333
205,5382257.1429,2.2673122108332935,4.988085866216072e-05,123.7
206,122581701.4286,2.1257441721426695,0.00012541883780315088,123.76666666666667
207,20107700.0,1.725859496649987,-0.00013585493909415525,121.76666666666667
208,26046787.1429,1391116.4407894737,38.81578947368421,0.03333333333333333
209,26046787.1429,-332555.7070707071,91.91919191919192,0.03333333333333333
210,126066728.5714,8.590937851264194,0.0001898541358455206,71.03333333333333
211,20107700.0,1.7386864579466965,-0.00017150326828308004,119.86666666666666
212,20107700.0,1.7019392944866067,0.00010917039429911082,119.16666666666667
213,65627471.4286,16.58242222672631,-0.0001008936034352254,61.9
214,82967430.0,45.53105245098254,-0.006708693146575046,59.9
215,65627471.4286,1.6187136178436874,-0.00021367049242064628,123.83333333333333
216,31243171.4286,16.162943616399275,-0.0007775359457316644,59.86666666666667
217,52460615.7143,8.16523558141167,-0.00020263783265399892,61.86666666666667
218,45989628.5714,1.1917112092389452,-1.7279815341934696e-05,184.53333333333333
219,42515187.1429,3.8657617318922255,0.0009350910615652446,61.9
220,121850042.8571,3.356426754088363,-2.1738519235835976e-05,60.9
221,68321574.2857,2.677260698114472,0.0002553055776609552,63.93333333333333
222,65806442.8571,3.127298015198871,-0.00028771171086424123,61.96666666666667
223,23876730.0,2.721055538635557,-0.00026993397228876456,62.96666666666667
224,57140642.8571,2.9220324756898757,-0.0002617331248739677,61.96666666666667
225,505571.4286,2.632914510594734,0.00013401430051017684,59.86666666666667
226,82658215.7143,2.5840044159829536,-0.00013809209004466503,59.9
227,25225445.7143,2.5866201591907543,-0.000223390141152294,59.9
228,79466317.1429,1.6011851051530297,5.369269450115751e-05,61.9
229,77377815.7143,2.261315113819227,-0.00017176849223425605,59.9
230,132216145.7143,1.7140934995444792,-0.00010611062955477327,60.86666666666667
231,108329215.7143,1.6596125789093723,-0.00039461647654267596,60.86666666666667
232,9410458.5714,2.1829279578353273,-9.143362101009211e-05,59.86666666666667
233,59147128.5714,2.1040563819077023,-0.00010408436040517836,59.9
234,2374328.5714,15.747124936718844,-0.002289569484617909,35.5
235,51918115.7143,2.026753040747718,0.00011952939818259924,59.86666666666667
236,5806160.0,1.2670940306065566,-2.900857116252139e-05,121.73333333333333
237,29403542.8571,1.900356977299513,7.090882278165141e-05,59.96666666666667
238,65627471.4286,1.1221392795366523,7.462221507719189e-05,182.6
239,130413501.4286,1.895229341459539,0.00042492158316606587,59.96666666666667
240,39983160.0,1.510970248613172,-0.000264809712958577,60.86666666666667
241,101162515.7143,1.3177501004646974,1.8466967019280795e-05,60.86666666666667
242,42515187.1429,3.0855754737993695,-0.00041141065743308775,36.53333333333333
243,126246244.2857,1.3146646226686836,-9.252990700762853e-06,60.86666666666667
244,40198144.2857,1.5316904201974502,3.6184032485459206e-05,60.86666666666667
245,113263744.2857,1.4658683489445303,7.02447664839179e-05,59.86666666666667
246,40198144.2857,2.2566758057576677,-0.0,35.53333333333333
247,72260787.1429,1.409540107783081,-8.787657573245478e-06,59.86666666666667
248,56640130.0,2.2258352635215495,3.0160369015734154e-05,35.53333333333333
249,36982228.5714,1.2152220569654901,-2.4304446243243512e-05,92.3
250,109456442.8571,1.8637015906155643,-2.8672345396706563e-05,36.5
251,30668215.7143,1.4083286729859308,9.342903345811623e-05,59.96666666666667
252,54482172.8571,1.2339425044324954,-8.783449275737749e-05,60.86666666666667
253,65734287.1429,2.0217985132943546,1.8379986517912288e-06,36.53333333333333
254,40198144.2857,1.3684788886863084,5.2785651360348996e-05,59.86666666666667
255,20116701.4286,1.977615333168008,0.0002917672338507832,35.53333333333333
256,24848314.2857,1.368696781462971,-0.00017745643521384005,59.86666666666667
257,36982228.5714,1.2951725065263013,-2.490717008754194e-05,59.9
258,88394557.1429,1.029969996670504,-8.903763609620154e-05,60.86666666666667
259,38291488.5714,1.2961393044821932,-0.00011593046733832979,59.9
260,139789474.2857,1.2722671654468578,0.00020153262224504903,59.86666666666667
261,44024002.8571,1.0120970900065829,2.3177795069700556e-05,60.86666666666667
262,22479928.5714,1.3083961269088724,2.3364218220816882e-06,47.733333333333334
263,98604571.4286,1.1561817231212854,-5.610357234110939e-05,60.86666666666667
264,104416631.4286,1.2043356742242828,0.00016015082173979786,59.86666666666667
265,65416772.8571,0.9685720157910832,-7.536258619493403e-05,60.86666666666667
266,17572631.4286,0.9542737877115354,-3.245831003942427e-05,60.86666666666667
267,82293942.8571,1.18713485317392,4.41978143710604e-05,59.9
268,53707844.2857,1.1853163153974688,-2.3884228892810986e-05,59.9
269,100463045.7143,1.1853277561654738,2.0647642520237787e-05,59.9
270,19601502.8571,1.1450098845287082,-1.0305090918725648e-05,59.86666666666667
271,16667360.0,1.1283799789637634,-3.1750966908531695e-05,59.96666666666667
272,36982228.5714,1.1073681633272157,-1.882526219200309e-05,60.9
273,24195485.7143,1.2110496248154632,-2.144567624764448e-05,36.53333333333333
274,22100701.4286,1.0577205849810882,0.00013917358391852579,60.9
275,91117788.5714,1.0780483921842805,-2.9925647552245714e-05,59.9
276,21763788.5714,0.8762734972021206,-3.1927020136764544e-05,85.23333333333333
277,122386788.5714,1.0629865599241235,4.9072519009986085e-05,59.93333333333333
278,15187601.4286,0.8701425532727287,1.4160170924258013e-05,60.86666666666667
279,119943901.4286,1.0629779031533488,-7.391128943628187e-05,59.93333333333333
280,96558928.5714,1.1157782015699094,-3.8428630122284414e-05,35.56666666666667
281,126819431.4286,1.0491089596377439,-6.410222669196315e-05,59.9
282,12022085.7143,1.0213963676030307,6.159737102420469e-06,60.9
283,108862945.7143,1.0065307076423715,-5.618919725791602e-05,182.63333333333333
284,131625814.2857,1.0590844112444568,6.1783487555455e-05,35.53333333333333
285,66737872.8571,1.0058919421264494,-2.167389148293719e-05,121.76666666666667
286,82380271.4286,1.008129923073448,2.1251571959204008e-05,73.06666666666666
287,52690985.7143,1.0,-3.246753584078295e-06,60.9
288,80602385.7143,1.0949610935725735,3.0111427062103065e-05,11.233333333333333
289,65627471.4286,1.0,-5.120002764801493e-05,60.9
290,31601300.0,3658537.5853658537,114.6341463414634,121.73333333333333
291,28869215.7143,8.093464277670375,0.0001505832627563922,123.8
292,31601300.0,-1886791.4528301884,92.45283018867923,60.9
293,106137442.8571,3.027377908401562,-7.172558788643872e-05,124.8
294,106137442.8571,1.372858326758335,-0.00012320541030064717,178.56666666666666
295,106137442.8571,1.2946093823750253,-9.973621267789886e-06,180.53333333333333
296,109640744.2857,2.7769281085046087,-4.720779106275985e-05,139.96666666666667
297,85434772.8571,2.3825706822073704,0.00020847478950534508,123.76666666666667
298,85434772.8571,2.3806804056952915,-0.004172530763956552,122.36666666666666
299,85434772.8571,2.41541382514054,-0.0027439422643629916,121.9
300,85434772.8571,2.4078724846670045,0.0006140060560260058,123.8
301,68723587.1429,2.1663390067770334,0.0002026762203918772,123.76666666666667
302,85434772.8571,2.0886751331556175,8.354698443947857e-05,123.8
303,103288444.2857,1.8137653136255578,-0.0001339817625300861,123.86666666666666
304,80884801.4286,12.553007577987799,-6.240842677806512e-05,63.93333333333333
305,42523387.1429,1.7010898814056032,0.00018296367056293332,122.8
306,87344717.1429,14.81932144316087,0.00043247038073430954,62.93333333333333
307,23131742.8571,1.5931339316524455,-1.2241164653783956e-05,125.76666666666667
308,8185288.5714,9.814905361094365,-0.0005101305291390129,62.9
309,140415828.5714,9.471620862195072,-0.0019474403552131206,62.9
310,75874500.0,20.41860193026558,0.00023141080413484826,60.86666666666667
311,87204342.8571,6.205400872148193,0.0017743694921782565,63.93333333333333
312,101964787.1429,8.042297244287118,-0.00048811664531220913,61.93333333333333
313,57264574.2857,1.5803267167920447,-2.372205827796232e-05,121.76666666666667
314,74409544.2857,393750.358974359,41.66666666666667,63.96666666666667
315,7287542.8571,4.404235812614244,-0.0008803530736597615,62.93333333333333
316,114571588.5714,416196.70552147244,44.785276073619634,62.93333333333333
317,25888944.2857,1.1753025514695534,7.65349527027222e-07,187.73333333333332
318,23331572.8571,4.435313659270837,-0.0008983888942825776,60.9
319,100128058.5714,3.443473432325301,8.450932281496499e-05,60.9
320,70589445.7143,3.506373163910899,0.0007327426193728356,60.9
321,116750842.8571,4.066740123333525,-0.00014589208909265153,60.9
322,52765571.4286,1.5087361109054989,-8.806097829859736e-05,113.96666666666667
323,83881302.8571,3.079868255269935,0.00034353879230056067,62.93333333333333
324,131488302.8571,2.952815627927192,-0.0004354580871331933,60.9
325,50381442.8571,1.3960747443252413,4.9370460222342525e-05,123.8
326,93647101.4286,3.4984948823272606,-6.415334531361416e-05,59.93333333333333
327,116038387.1429,1.207076340162503,6.879644056928934e-05,182.63333333333333
328,101447385.7143,2.7871457159084616,-1.895733159633623e-05,60.9
329,3366887.1429,2.220852542158025,-0.00028274784465816277,62.96666666666667
330,27017287.1429,1.1694628898622963,1.1274750331928652e-05,184.7
331,76918030.0,1.3673518287698323,-6.861329139710489e-06,123.73333333333333
332,90053031.4286,2.639655606374696,-0.00044385154438772965,60.9
333,62751431.4286,1.9453100554957379,-7.938850107312084e-06,62.833333333333336
334,3714460.0,2.493832560294704,-0.0005436029193304813,60.9
335,110218615.7143,1.3889146889617057,-9.648660566048322e-05,121.76666666666667
336,94805700.0,3.1985849912043007,4.36294590761491e-05,59.96666666666667
337,71004828.5714,2.1367088267143877,4.669380905152017e-05,60.833333333333336
338,125002002.8571,1.848565536766036,0.0004123559752467737,60.86666666666667
339,29162415.7143,1.653577159917895,-0.00031259818533563636,62.93333333333333
340,63769031.4286,2.4456660257128173,2.8401283245713794e-05,60.86666666666667
341,98601515.7143,1.9697994844577238,-0.00027841732988252585,60.86666666666667
342,132848414.2857,1.7828461891478335,0.00019474765181513043,60.86666666666667
343,116750842.8571,2.3507290844360753,0.00029466852919249667,59.93333333333333
344,43474387.1429,1.3083149909167195,2.1620456664070307e-05,121.73333333333333
345,129646857.1429,1.3018517012061208,2.0328911961551925e-05,121.73333333333333
346,28010144.2857,1.8908748011488377,0.00038153173750138267,60.86666666666667
347,102830887.1429,1.658757127931272,-0.00012122834950381533,60.766666666666666
348,94805700.0,1.9648086464937564,0.00010326404385763488,59.93333333333333
349,111621787.1429,1.7583828228212013,-4.2127936278236044e-05,60.86666666666667
350,123616042.8571,1.9030132289450565,4.469498244443166e-05,60.03333333333333
351,133058287.1429,1.4628717643463345,-7.849560882184316e-05,60.833333333333336
352,132848414.2857,1.44478164392239,1.3241794910224806e-05,60.833333333333336
353,35234031.4286,1.2967628242055942,0.00024381284697615787,60.86666666666667
354,94805700.0,2.2668889622089226,-0.00015128363454771702,47.7
355,8120715.7143,1.3178983006939933,-0.00021723638895976307,60.86666666666667
356,132848414.2857,1.8164514427539613,-4.159005484493135e-05,55.86666666666667
357,122773844.2857,1.3017775584059148,8.710455858745813e-06,60.86666666666667
358,32362830.0,1.5760980025119473,6.687826099196765e-05,60.86666666666667
359,87344717.1429,1.4877426274747485,-0.00010412745522035322,60.86666666666667
360,95749272.8571,1.0803559447904472,-6.886371593482032e-05,60.86666666666667
361,75789002.8571,1.2772810685616203,0.0004217527941231873,60.86666666666667
362,130338617.1429,1.2904562184638746,0.00024276877853378226,60.86666666666667
363,66986387.1429,1.4414178397120228,1.951043823078176e-05,60.86666666666667
364,32362830.0,1.5019559585134492,-8.801122877605425e-05,60.86666666666667
365,42523387.1429,1.4981864536284146,-0.0002516263594981749,60.86666666666667
366,86267230.0,1.0916977324387764,3.8235944238414877e-05,182.66666666666666
367,58239745.7143,1.208076573621766,-8.053627494762122e-05,60.86666666666667
368,129646857.1429,1.105652213599693,-6.220266020437424e-06,163.3
369,25888944.2857,1.095183499372249,9.533241602081674e-06,182.63333333333333
370,86267230.0,1.3999240031984783,9.7848982406423e-05,60.86666666666667
371,122111272.8571,1.2915456736793307,0.00014137669432557275,60.86666666666667
372,12216172.8571,1.0716302345445263,-5.0230324364491706e-05,182.63333333333333
373,132595045.7143,1.0796634788960628,4.738979336144201e-05,60.86666666666667
374,66986387.1429,1.2676189739004102,-5.712912089999795e-05,60.86666666666667
375,94805700.0,1.5185716320338178,0.00013606390012676478,48.7
376,33630574.2857,1.2773860717503958,4.613968955063685e-05,60.86666666666667
377,32362830.0,1.2802578476298045,7.0602420083944e-05,60.86666666666667
378,55525188.5714,1.061938889556348,4.713014900314433e-06,182.63333333333333
379,139929902.8571,1.0195506536076255,0.00015419108681115527,60.86666666666667
380,94700602.8571,1.2066097031163137,5.252355884546151e-05,60.86666666666667
381,116750842.8571,1.681626911145147,-0.0002500885119298041,36.53333333333333
382,94805700.0,1.694394492358977,-0.0005191353032435142,35.56666666666667
383,20465617.1429,1.207891039796349,3.668278728436665e-05,60.86666666666667
384,79144642.8571,1.1903039428606568,-0.0001417030636890046,60.86666666666667
385,52985971.4286,1.22486013622172,0.0002748771207008471,60.86666666666667
386,118621371.4286,1.1546208315954418,0.00015666311415579774,60.86666666666667
387,123650588.5714,1.1545340881374309,4.906470140367569e-05,60.86666666666667
388,68723587.1429,6.874323953203727e-07,7.30396920027896e-05,12.3
389,79471072.8571,1.1666218224527738,-5.893135388881511e-05,60.86666666666667
390,37429202.8571,1.0387981411396776,-3.544899892922987e-05,182.63333333333333
391,54891060.0,1.1572510952565855,-9.72480875121647e-05,60.86666666666667
